.7185412020000000	0
1.0161256390000000	0
1.3139660100000000	0
5.1578787750000000	0
.9833356930000000	0
2.1106761170000000	0
2.1144981570000000	0
2.1231695460000000	0
2.3296155140000000	0
3.0624452920000000	0
4.7886576690000000	0
.9091724040000000	0
1.2790977720000000	0
1.2791853160000000	0
4.0399373430000000	0
2.5669187450000000	0
2.7907088300000000	0
4.4036966180000000	0
7.1037408820000000	0
1.0022046870000000	0
4.4611781820000000	0
8.0039051180000000	0
1.0135698710000000	0
1.8262957390000000	0
2.0565315250000000	0
2.2535637600000000	0
3.4612335670000000	0
4.0142018900000000	0
1.6511289420000000	1
1.3063182800000000	1
1.7072171780000000	1
1.9062750650000000	1
1.9135572930000000	1
1.9278076860000000	1
2.0682048760000000	1
2.1475611860000000	1
2.2186987770000000	1
2.2499771570000000	1
2.5811587970000000	1
2.6562963060000000	1
3.2349043870000000	1
1.3476045680000000	1
.6082804750000000	1
.6542101620000000	1
.7123652830000000	1
.9502840070000000	1
.9904156450000000	1
1.1936238000000000	1
1.2254503080000000	1
1.5482694960000000	1
1.9427931310000000	1
2.7192022540000000	1
4.8908603810000000	1
1.1549161020000000	1
2.2206969900000000	1
6.3132982590000000	1
8.0121472700000000	1
2.3584677360000000	1
.8870549260000000	1
1.1790745050000000	1
1.4317348910000000	1
1.9539887810000000	1
4.6618229750000000	1
6.1184631270000000	1
1.5973838440000000	1
1.6716105580000000	1
1.8832908940000000	1
2.0597193120000000	1
2.2097396130000000	1
2.2553508330000000	1
.7115914410000000	1
2.0292256270000000	1
1.4531223660000000	1
1.6248116660000000	1
2.1471702310000000	1
2.3666155150000000	1
2.6562553820000000	1
2.7978447460000000	1
3.1873048080000000	1
5.7243529700000000	1
.7279352810000000	1
1.5276714860000000	1
1.5908157600000000	1
1.7756377470000000	1
2.5104984370000000	1
2.7399494470000000	1
1.3649451480000000	1
2.6933797020000000	1
6.3844890500000000	1
1.9343763360000000	1
1.5704817230000000	1
3.0272866910000000	1
1.8636960730000000	1
1.9015685170000000	1
.7568831110000000	1
.8225747090000000	1
.8410821270000000	1
